dcid,sentence
Annual_Receipt_Fuel_ForElectricityGeneration_SubbituminousCoal_ElectricPower,"Annual Receipts of Sub-bituminous Coal in Electricity Power Plants;Receipts of fossil fuels by electricity plants (Btu), subbituminous coal, electric power (total), annual;the amount of sub-bituminous coal received by electricity power plants each year;the annual amount of sub-bituminous coal that electricity power plants receive;the annual sum of sub-bituminous coal that electricity power plants receive;the yearly total of sub-bituminous coal that electricity power plants take in"
Annual_Reserves_Fuel_BrownCoal,Annual Reserves Of Brown Coal;Annual Reserves of Fuel: Brown Coal;the quantity of brown coal that is still available
Annual_Reserves_Fuel_BrownCoal_EnergyAdditionalResources,"Annual Reserves of Brown Coal For Energy Additional Resources;Annual Reserves of Fuel: Brown Coal, Energy Additional Resources;additional reading on brown coal reserves for energy;additional resources on annual brown coal reserves for energy;additional resources on brown coal reserves for energy;other resources about annual reserves of brown coal for energy"
Annual_Reserves_Fuel_BrownCoal_EnergyKnownReserves,"1 known annual reserves of brown coal in energy terms;5 the annual known reserves of brown coal that can be used for energy;Annual Reserves of Brown Coal in Energy Known Reserves;Annual Reserves of Fuel: Brown Coal, Energy Known Reserves;what is the known annual reserve of brown coal for energy use?;what is the known reserve of brown coal for energy use each year?"
Annual_Reserves_Fuel_BrownCoal_EnergyRecoverableReserves,"Annual Reserves Of Brown Coal in Energy Recoverable Reserves;Annual Reserves of Fuel: Brown Coal, Energy Recoverable Reserves;brown coal reserves that can be recovered for energy;brown coal reserves that can be recovered for energy production;brown coal reserves that can be recovered for energy use each year;reserves of brown coal that can be recovered for energy use"
Annual_Reserves_Fuel_CrudeOil,Annual Reserves of Crude Oil;Annual Reserves of Fuel: Crude Oil;how much crude oil does the us have in reserve?;the reserves of crude oil that a country has;total crude oil reserves;what is the us's annual crude oil reserve?
Annual_Reserves_Fuel_FallingWater_HydraulicResources,"Annual Reserves of Fuel: Falling Water, Hydraulic Resources;Annual Reserves of Hydraulic Resources in Falling Water;how much water can be used from falling water each year?;how much water is available in falling water each year?;what is the annual flow of water in falling water?;what is the annual supply of water in falling water?"
Annual_Reserves_Fuel_HardCoal,Annual Reserves of Fuel: Hard Coal;Annual Reserves of Hard Coal;the amount of hard coal that is left to be mined;the annual inventory of hard coal;the remaining hard coal reserves;the total amount of hard coal that is left to be mined
Annual_Reserves_Fuel_HardCoal_EnergyAdditionalResources,"Annual Reserves Of Hard Coal As Energy Additional Resources;Annual Reserves of Fuel: Hard Coal, Energy Additional Resources;hard coal reserves as additional energy resources;hard coal reserves as alternative energy resources;hard coal reserves as backup energy resources;hard coal reserves as supplementary energy resources"
Annual_Reserves_Fuel_HardCoal_EnergyKnownReserves,"Annual Reserves of Fuel: Hard Coal, Energy Known Reserves;Annual Reserves of Hard Coal in Energy Known Reserves;hard coal reserves in energy terms;known reserves of hard coal in energy terms;the known reserves of hard coal that can be used for energy;the known reserves of hard coal that can be used to generate energy"
Annual_Reserves_Fuel_HardCoal_EnergyRecoverableReserves,"Annual Reserves Of Hard Coal Energy;Annual Reserves of Fuel: Hard Coal, Energy Recoverable Reserves;hard coal energy reserves per year;the amount of hard coal energy that is available each year;the annual hard coal energy budget;the annual supply of hard coal energy"
Annual_Reserves_Fuel_NaturalGas,Annual Reservations Of Natural Gas;Annual Reserves of Fuel: Natural Gas;the amount of natural gas that is reserved each year;the annual quantity of natural gas that is put in storage;the annual tally of natural gas that is kept in reserve;the yearly amount of natural gas that is reserved
Annual_Reserves_Fuel_OilShaleAndTarSands_CrudeOil,"1 how much crude oil is there in oil shale and tar sands?;2 what are the annual reserves of crude oil in oil shale and tar sands?;3 what is the amount of crude oil in oil shale and tar sands?;4 what is the quantity of crude oil in oil shale and tar sands?;Annual Reserves of Crude Oil in Oil Shale And Tar Sands;Annual Reserves of Fuel: Oil Shale And Tar Sands, Crude Oil"
Annual_Reserves_Fuel_Uranium_EnergyReservesAssured,"Annual Reserves of Fuel: Uranium, Energy Reserves Assured;Annual Reserves of Uranium;the amount of uranium that is available each year;the annual quantity of uranium that is available;the annual supply of uranium;the yearly amount of uranium that is available"
Annual_RetailSales_Electricity,"Annual Retail Sales of Electricity in All Sectors;Retail sales of electricity, all sectors, annual;annual sales of electricity to all sectors;electricity sales to all sectors in a year;sales of electricity to all sectors in a year;total electricity sales to all sectors in a year"
Annual_RetailSales_Electricity_Commercial,"Annual Retail Sales of Electricity in Commercial;Retail sales of electricity, commercial, annual;annual commercial electricity sales;annual electricity sales to commercial customers;commercial electricity sales for the year;electricity sales to commercial businesses"
Annual_RetailSales_Electricity_Industrial,"Annual Retail Sales of Industrial Electricity;Retail sales of electricity, industrial, annual;industrial electricity sales per year;sales of industrial electricity in a year;value of industrial electricity sold in a year;yearly turnover from industrial electricity sales"
Annual_RetailSales_Electricity_OtherSector,"Annual Retail Sales Of Electricity;Retail sales of electricity, other, annual;annual sales of electricity;electricity sales per year;retail sales of electricity in a year;total annual electricity sales"
Annual_RetailSales_Electricity_Residential,"Annual Retail Sales Of Electricity In Residential Industries;Retail sales of electricity, residential, annual;annual electricity sales to residential customers;residential electricity sales per year;retail sales of electricity in residential industries;the annual amount of electricity sold to residential customers"
Annual_SalesRevenue_Electricity,"Revenue from retail sales of electricity, all sectors, annual;annual revenue from retail sales of electricity to all sectors;annual revenue from the retail sale of electricity to all sectors;annual revenue from the sale of electricity to all sectors;annual sales of electricity to all sectors, in terms of revenue"
Annual_SalesRevenue_Electricity_Commercial,"Annual Revenue From Retail Sales of Electricity;Revenue from retail sales of electricity, commercial, annual"
Annual_SalesRevenue_Electricity_Industrial,"Annual Revenue from Retail Sales of Electricity in Industrial;Revenue from retail sales of electricity, industrial, annual;annual revenue from industrial electricity sales;annual revenue from retail sales of electricity in the industrial sector;annual revenue from the sale of electricity to industrial customers;industrial electricity sales revenue for the year"
Annual_SalesRevenue_Electricity_OtherSector,"Revenue from retail sales of electricity, other, annual;the yearly revenue from selling electricity;the yearly revenue from selling electricity to consumers;the yearly revenue from selling electricity to the public"
Annual_SalesRevenue_Electricity_Residential,"Annual Revenue From Retail Sales Of Electricity;Revenue from retail sales of electricity, residential, annual;annual electricity sales revenue;profit from selling electricity to households and businesses;retail electricity sales revenue;the annual income from selling electricity to the public"
Annual_Stock_Fuel_ForElectricityGeneration_Coal_ElectricPower,"Annual Fossil Coal in Electric Power;Fossil-fuel stocks for electricity generation, coal, electric power (total), annual"
Annual_Stock_Fuel_ForElectricityGeneration_PetroleumLiquids_ElectricPower,"Fossil-fuel stocks for electricity generation, petroleum liquids, electric power (total), annual;Total Annual Petroleum Liquids Stocks For Electricity Generation;total annual petroleum liquids stocks for electricity generation;total annual petroleum liquids stocks for generating electricity;total annual petroleum liquids stocks for power generation;total annual petroleum liquids stocks for power production"
Annual_Stock_Fuel_ForElectricityGeneration_PetroleumLiquids_ElectricUtility,"Annual Fossil-Fuel Stocks of Petroleum Liquids in Electric Utility;Fossil-fuel stocks for electricity generation, petroleum liquids, electric utility, annual;the annual inventory of petroleum liquids that electric utilities keep"
Annual_Stock_Fuel_ForElectricityGeneration_PetroleumLiquids_IndependentPowerProducers,"Annual Consumption of Petroleum Liquids For Electricity Generation in Independent Power Producers;Fossil-fuel stocks for electricity generation, petroleum liquids, independent power producers, annual;the amount of petroleum liquids consumed annually by independent power producers for electricity generation;the amount of petroleum liquids used by independent power producers to generate electricity each year;the amount of petroleum liquids used for electricity generation by independent power producers each year;the annual amount of petroleum liquids consumed by independent power producers for electricity generation"
